,user_id,user_statuses,name,tweet,retweets,location,created,followers,is_user_verified,favorite_count,in_reply_to_status_id,keyword,language
1477,20271587,9088,joho68,Danish PSA for wearing bicycle helmets is the best Viking movie in 63 years https://t.co/QYzXOuY7uY #safety #helmet #wearhelmet #viking #vikings #personalsafety #yoursafety,0,"Stockholm, Sweden",11-Jun-2021,235,False,0,,movie,en
1478,1214364378150998019,180753,LoveLiveFrames,"Love Live Sunshine! The School Idol Movie Over The Rainbow

#LLFrames
Frame 3862/23949 https://t.co/q1QG3uyl52",0,,11-Jun-2021,3564,False,1,,movie,en
1479,1285595917048074240,412,Oyeitsme7,My dreams will change according to the last movie/series I have watched 🤷😑,0,"Pune, India",11-Jun-2021,182,False,0,,movie,en
1480,1319905045274521600,819,0movietrailer,Infinite Movie Clip - Forging A New Kind Of Hero --&gt; https://t.co/qL3zYsHpeh  #Infinite,0,,11-Jun-2021,8,False,0,,movie,en
1481,118147556,1485,bacchilu,"AlphaGo - The Movie | Full Documentary.

Nice documentary...

https://t.co/UKcx80JAaV",0,"Forlì, Italy",11-Jun-2021,81,False,0,,movie,en
1482,2723583754,4083,_sssstephy,the movie for ith was way better than I expected 😭 obvi there were things that were changed up but it’s actually a pretty solid re-up of the musical,0,"California, USA",11-Jun-2021,59,False,0,,movie,en
1483,1223907218359115777,2913,RetroPalaeoart,@NeoJurassic Probably the Pyroraptors that we're told to appear in the movie?,0,Hill Valley,11-Jun-2021,39,False,0,1.403091211347546e+18,movie,en
1484,1239502480666267648,15348,SorryNotSven,@WintruCaelum bruh they think they like that one mf from superhero movie,0,,11-Jun-2021,4333,False,0,1.4032500127217132e+18,movie,en
1485,90297955,15211,vanilla_fingerz,When they say we are watching a movie 🧠👇🏻🤔 https://t.co/qlliB1vow5,0,412 ,11-Jun-2021,923,False,0,,movie,en
1486,957771682999078912,29998,OnefilmsMovies,"Movie Quotes: ""Nobody can make you feel inferior without your consent"". Hector Elizondo (The Princess Diaries)",0,,11-Jun-2021,1158,False,0,,movie,en
1487,3091489631,17943,lifeofmarra,"@doptedsuperhero hahahsh

and today he’s playing Paul Atreides and starring a Wes Anderson movie. Oh boy",0,Silver Lake,11-Jun-2021,180,False,1,1.4032503830954844e+18,movie,en
1488,169880662,891083,whattheshot,Here's another easy shot. Do you know the movie? 5 min to answer! https://t.co/GSoFeQJLQV,0,Hollywood,11-Jun-2021,5382,False,2,,movie,en
1489,15761637,356834,breakingnewsie,Plans for movie on New Zealand mosque attacks criticised https://t.co/C62FRHcQwo,0,Ireland,11-Jun-2021,77062,True,0,,movie,en
1490,23470225,87371,GoIntoTheStory,"Compare screenplay to movie: ""48 Hrs."" (1982). The cowboy bar / ""Black Russian"" scene. A breakthrough moment in Eddie Murphy's film career. https://t.co/kDNgfTxQnu #movies #scriptchat",1,,11-Jun-2021,68905,False,10,,movie,en
1491,1281114161691324418,54425,Rakesh_Raki2005,"Follow Our Official Movie Handle
-&gt; @SVPTheFilm
10k Followers😍

#SarkaruVaariPaata 
@urstrulyMahesh 
#MaheshBabu https://t.co/ZO9KrtQNR1",5,,11-Jun-2021,746,False,3,,movie,en
1492,1283366751464419330,7103,AlanScottfan,@ODMTitanSlayer Yeah.... he shouldn't be writing the movie when one of the main characters is Black...,0,he/him,11-Jun-2021,744,False,1,1.4032498339814031e+18,movie,en
1493,2811559122,540526,cnnphilippines,"Big and vibrant, ""In the Heights"" provides summer movie-going with a joyous jolt of adrenalin, wedding the sensibilities of Lin-Manuel Miranda's musical with ""Crazy Rich Asians"" director Jon Chu's mouth-watering imagery. https://t.co/TdyM9FvScH",1,Philippines,11-Jun-2021,1243268,True,7,,movie,en
1494,1023641689456615424,3825,mangal256,From 5 pm to 9.30 pm at movie time theater gate. https://t.co/y7K0j9K9Te https://t.co/PBWWiVCmQY,0,"मुंबई, भारत",11-Jun-2021,111,False,0,,movie,en
1495,1366821537836195840,18073,sloppysnail1,WHAT IS THAT ONE MOVIE THAT THE RIDE SPLASH MOUNTAIN IN DISNEY LAND IS BASED OFF OF ? /GEN THE ONE WITH THE RABBIT AND THE FOX AND ALL THAT ???,0,{they/xe} ,11-Jun-2021,1517,False,1,,movie,en
1496,81328323,239395,flickeringmyth,Movie Review – Infinite https://t.co/yWRFs1eNGK https://t.co/N0yGezlOJ0,0,England,11-Jun-2021,55546,False,0,,movie,en
1497,1295626613787226112,2598,ruutuber,"👁️👁️
gundam hathaway movie soon
👁️👁️
gundam hathaway movie soon
👁️👁️
gundam hathaway movie soon
👁️👁️",0,h @_petaro7 // i @goma_yammy,11-Jun-2021,936,False,2,,movie,en
1498,1399981564381917184,91,BuckyBarnes40,"@Nat_Assassin He nodded ""thanks doll"" kissed her cheek ""what if I take you home and we could watch a movie before I head home?""",0,,11-Jun-2021,35,False,0,1.4032476979818537e+18,movie,en
1499,1403237042553688065,76,NotBadWithArms2,"Top 5 Unofficial Mollywood Movie Anniversary Tags

•#33YrsOfGameChangerNewDelhi -
598.1K

•#1YearOfMoothon - 566.5K

•#100DOfPrestigiousDrishyam2 - 325.1K

•#3YearsOfBBParava - 294.1K

•#ThePriestTriumphContinues - 230k

#BheeshmaParvam | #Mammootty

#FaceOfIndianCinema |",6,,11-Jun-2021,2,False,2,,movie,en
1500,1596829382,1524412,ZyiteGadgets,Aquaman 2 Title Revealed by Director James Wan https://t.co/ZIhlWQEFE6 https://t.co/m0EhTxEJbY,0,http://www.zyite.com/,11-Jun-2021,2973,False,0,,movie,en
1501,1111555858809253889,11097,sandy_romeoo,". #Ardhashathabdam lanti village political Background movie Chala Rojulu tarvatha chusthunna ..! Really Awesome Movie👌

Taking | screenplay | Direction 🔥❤️🥰

Streaming On Aha..!!!! ❤️ https://t.co/m9qxQnt4VR",3,,11-Jun-2021,381,False,5,,movie,en
1502,2366113682,46381,raregift,why is this movie the best one of all of the others ? is it because of cassim? probably,0,they/them|21,11-Jun-2021,463,False,0,1.4032501568212664e+18,movie,en
1503,1707875414,26583,coolhandsree,No wonder bollywood is stuck at gutter level. They should just stick to remaking south movie and do nothing else. https://t.co/rag8J4pbtu,0,India,11-Jun-2021,435,False,0,,movie,en
1504,1307268430886699008,4753,MindBlock_MBFC,"Follow our official page of SarkaruVaariPaata movie :- @SVPTheFilm 🔔

#SarkaruVaariPaata

#SSMB28 @urstrulyMahesh",24,India,11-Jun-2021,621,False,14,,movie,en
1505,1031186303050809346,1504,aevin_io,"🔥This is NOT a movie 😮 #interactive #NFT
Meticulously collected metaDNA of Our Overlord and Saviour Dodge, infused into obfuscated code. He sees everything but he looks away. Original artwork by @crypto_wook 
👉 https://t.co/LsAnW5hTsT
#hicetnunc #dogecoin #NFTCommunity #SHIBA https://t.co/D8sqNja6X4",0,127.0.0.1,11-Jun-2021,655,False,4,,movie,en
1506,14318130,58316,jenmovies,@JacksonRiske That's a great movie and a great car!,0,"Tasmania, Australia",11-Jun-2021,1420,False,1,1.4032489587558523e+18,movie,en
1507,22455367,28990,damonagnos,"Writing a buddy movie about a lightly fictionalized Tom Skerritt and Kerry Kittles called Kerritt and Skittles. Here’s the twist: Kerritt loves Skittles (the candy), while Skittles (the person) is always munching on a carrot! It’s a lot of fun.",0,Seattle,11-Jun-2021,1320,False,0,,movie,en
1508,961085657425858560,64,brettkingmodel,I just sold a movie download! https://t.co/iSmMiQF4cW https://t.co/XvH6sItfIV,0,United States,11-Jun-2021,46661,False,0,,movie,en
1509,465585330,13477,riennafand,Finally..she came back with new movie casting news..miss seo hyun jin act on movie https://t.co/YVmvU0i02m,0,Indonesia,11-Jun-2021,70,False,1,,movie,en
1510,101486445,670,missfilmy,"Haseen Dillruba trailer 🎥has been released recently. Haseen Dillruba trailer features Vikrant Massey &amp; Taapsee Pannu. Haseen Dillruba is set to release on 2 July 2021.
#haseendillruba #haseendillrubatrailer

https://t.co/QDUtKOxu38",0,New Delhi,11-Jun-2021,80,False,0,,movie,en
1511,74150037,52657,izzizzbb,Just cancel the movie WB. https://t.co/XLsvcXZxoK,0,noggie,11-Jun-2021,485,False,1,,movie,en
1512,1221683759830822912,2365,fazlinaisri,"this movie really change my perspective on life, starting from now cherish every moment you have with someone, tell them that you love them bcos life can change in a blink of an eye. go watchit now 📉 https://t.co/OzGnuPfDoO",1,"Perak, Malaysia",11-Jun-2021,49,False,1,,movie,en
1513,702972931836506113,98,DebbieL_Davis,I love visiting my very talented movie star niece in beautiful San Diego. #California #NightHunter #BulletCatchFilms,0,"Rock Hill, SC",11-Jun-2021,34,False,0,,movie,en
1514,4777378274,93,JellyNut1111,"Kaijune day 10! Brittle! Love these babies! 
.
.
.
#kaijune #kaijune2021 #drawing #godzilla #godzillaart #kaijuart #artwork #doodle #sketch #digitalart #kaijuneday10 #kaijunebrittle #brittle #kongskullisland #skullcrawler #movie #fanart https://t.co/qEFuW11DfD",1,,11-Jun-2021,57,False,1,,movie,en
1515,1366845160118714374,1043,fatalseduction,"a  good  movie  and  𝗿𝗲𝗹𝗮𝘅𝗮𝘁𝗶𝗼𝗻 —— emphasis  likely  on  a  rather  specific  version  of  the  latter  should  expectations  be  trusted. 

polish  was   collected  on  the  brush, neat  strokes  slowly   coating  bella’s  nails. 

“see! — it  looks  𝘩𝘰𝘵!” https://t.co/ksY1XfKUZa",0,stabbing your man,11-Jun-2021,213,False,0,,movie,en
1516,345371713,15315,acciovictoria,I will be weeping over the In The Heights movie soundtrack all day.,0,"Birmingham, England ",11-Jun-2021,1398,False,4,,movie,en
1517,1247847850622332928,1947,yellowclarr,"Movie/Drama/Anime that Taeil Mention or Recommended

---A Thread---",0,,11-Jun-2021,493,False,0,,movie,en
1518,3236072211,108745,Missy__Bitchin,Still can't believe that Jacksepticeye OUR JACK is in the movie... I'm so proud of him😭,0,"She/Her; 19; Rus, Eng. ",11-Jun-2021,1899,False,0,,movie,en
1519,741628124,131645,musicandscifi,@Wiswell Looking forward to seeing Katie Porter in every supervillain movie henceforth.,0,,11-Jun-2021,1404,False,0,1.4030031822137344e+18,movie,en
1520,1399197056,13070,alnaazenathoo,How is it so hard to understand that the death of 51 Muslims should not be used as the backdrop to a white saviour movie?,0,Switzerland,11-Jun-2021,677,False,1,,movie,en
1521,1394856314803740672,279,ItsSleepyJasmin,"We rewatchin cute comfy movie tonight yay yay!

https://t.co/Dl5zzcIFn3",1,America for now I guess,11-Jun-2021,29,False,1,,movie,en
1522,1028023279502733313,3327,curlyjoe83,NAHHH THIS MOVIE IS WILD! NOT EVEN DONE AND IM ALREADY THINKING ITS THE BEST IN THE SERIES,0,,11-Jun-2021,67,False,0,,movie,en
1523,972603220089626625,8107,mimiheartjk,"@janrillorta OMFG 😳🤯🥵 Or him playing Taki from your name, that would be my death 🤯🤯 (it's my favourite movie)",0,,11-Jun-2021,84,False,1,1.403249554506453e+18,movie,en
1524,2676086390,1334,jenhnz75,"FilmNation Entertainment: Shut Down 'They Are Us' Movie, which side-lines victims of the March 15th terrorist attack - Sign the Petition! https://t.co/1ZYaCIurPd via @Change",0,Aotearoa,11-Jun-2021,82,False,0,,movie,en
1525,1142090554215424001,3883,BrickfareMel,Watching paid in full favorite movie fr,0,,11-Jun-2021,405,False,0,,movie,en
1526,45961858,118298,katelexiidami,@ms___dale Crazy movie,0,@llmaquillage,11-Jun-2021,2340,False,0,1.402621583861162e+18,movie,en
1527,1395716236953198594,583,AcademicActive,"check out...Our servicesinclude:
•Essays
•Research Paper
•Term Papers
•Dissertations
•Theses
•Paper Writing
•Book Reports
•Book Reviews
•Assignments
•Coursework
•Movie Reviews
•Resumes
•Lab Reports
•Research Proposals
•College Writing
•Case Studies
•Presentation",0,Califonia USA,11-Jun-2021,9,False,0,,movie,en
1528,226135559,24436,adityamusic,"1 Day To Go !!
#FirstShow movie teaser will be out tomorrow at 10:45am 🎬🎥 

Audio on @adityamusic  

Music by #VamsikanthRekhana 
Directed by  #JagadishKK
Produced by #KiranKumarRaghupathi

starring #SuryaBharathChandra #Priya https://t.co/5dDvDbuGD1",5,India,11-Jun-2021,481200,True,31,,movie,en
1529,2903442400,4413,MrBCDummy,@7Spideycomics Man y’all can’t STOP crying about this movie huh?,0,"Indiana, USA",11-Jun-2021,108,False,0,1.403163705890771e+18,movie,en
1530,1400307634943651842,52,whitelives2316,I’ve just heard the Dumbest most hypocritical statement ever I looked at the trailer for the new movie #thehights and in it they say it’s a movie for everyone made with everyone in mind but funny thing there is not one white person it’s just people of color #antiwhitemovies,0,"Bakersfield, CA",11-Jun-2021,9,False,0,,movie,en
1531,922489431184916482,10254,marblevampire,I wish there was a Tam Lin movie,0,μινι μαρκετ,11-Jun-2021,125,False,1,,movie,en
1532,1387191615928733698,1713,slutriadeluxe,@tylerswrId gay movie so they removed it,0,zari/zariself,11-Jun-2021,72,False,0,1.4032503158565315e+18,movie,en
1533,1375765452656365571,1072,L0KISMISCH1EF,mobius and loki don't have a therapy session instead they had a future movie,0,she/her,11-Jun-2021,128,False,0,,movie,en
1534,229296424,751,glogeex,"@NahanniFinanci1 @joonya__ One good song in a movie, that's it.",0,,11-Jun-2021,18,False,0,1.403144410523603e+18,movie,en
1535,3233784844,63840,kidlinks1,New: Sci-Fi Horror Movie Meander Looks Absolutely Terrifying and I Hate It https://t.co/k1DmLjEyWJ,0,,11-Jun-2021,14,False,0,,movie,en
1536,2852910265,58874,lilal75775,The best MCU movie to date https://t.co/cZKdYtaAYr,0,"Norfolk, VA",11-Jun-2021,1175,False,2,,movie,en
1537,117349866,10486,Phoenixplumes,"I am like #Jungkook when people ask me about my #kdrama #kmovies crushes. I know his face, but I don't know his name. I know the movie but I don't know the movie name. 😅😂 #bts @BTS_twt",0,Infinity n beyond,11-Jun-2021,653,False,0,,movie,en
1538,1256647981761265665,9629,FeelGdMoviebot,Feel-purposeful movie,0,"Hollywood, Los Angeles, CA",11-Jun-2021,24,False,0,,movie,en
1539,40108440,20377,kaqueershi,@chloeevansj @Antifascistpum1 @DothTheDoth I know most of the third tier only because I've become very good at searching for horror movie plot summaries on wikipedia lmao,0,California,11-Jun-2021,335,False,0,1.4031895665138483e+18,movie,en
1540,1266189023653048321,4481,TorresJuice__,@KaesIey Come watch a movie with us,0,,11-Jun-2021,1043,False,0,1.4032499179220992e+18,movie,en
1541,2275792012,99979,GeorgasEvan,"just had a fantastic day today, all around Ws, time to toss on a Harry Potter movie and pass out. Goodnight twitter",0,"Bradenton, FL",11-Jun-2021,1601,False,3,,movie,en
1542,1290957292225957889,822,FwciE,"@eavoss Congratulations mate! The Mrs and I watch all of your breakdowns. If one of us notices something in the background of a marvel movie, the other calls them EA Voss lol",0,,11-Jun-2021,23,False,0,1.4030727640266465e+18,movie,en
1543,1292482207513157633,159,NotSpaarkely,"i am going to watch the new hamilton movie 

aka the heights or whatever its called",0,Not land,11-Jun-2021,17,False,0,,movie,en
1544,1237641856134950912,639,DismantlingIT,"FilmNation Entertainment: Shut Down 'They Are Us' Movie, which side-lines victims of the March 15th terrorist attack - Sign the Petition! https://t.co/clhpesxNjr via @Change",0,,11-Jun-2021,22,False,0,,movie,en
1545,1379238578358718464,386,LITTLETANJIRO,@utCTlX0tMHGjCaH @tax_xempt I hate the cliche romance stuff but the movie they're referring to is my favorite movie of all time. It's technically romance but it focuses more on realistic issues and mental battles.,0,She/Her,11-Jun-2021,5,False,0,1.403085648412627e+18,movie,en
1546,263660425,98554,_gradinko,"@tjwhitfordnz @GuledMire @NickGibb3 the petition page explains that the movie is about how people stood up to islamophobia, for example the prime minister wearing a hijab to show support",0,Sofia,11-Jun-2021,3622,False,0,1.403249540338094e+18,movie,en
1547,1159720942278520833,9259,SheSpoiledIt,"@TheCinegogue Movies are blockbusters with little substance so I occasionally stumble into a sentence that requires the term movie.
But I almost entirely use the term film regardless of genre, budget, location etc",0,"Edinburgh, Scotland",11-Jun-2021,1039,False,1,1.4031810669831168e+18,movie,en
1548,1369942509317550082,1532,heketorowan,"pls sign this petition, it is apalling that this film was made in the first place https://t.co/NvLi8NLkie",1,he/they/ia,11-Jun-2021,45,False,2,,movie,en
1549,2306403973,150,EclipseBundoran,We seem to be stuck on 8 every week! The Movie Quiz https://t.co/Tw8nCbFDP0,0,"Co. Donegal, Ireland",11-Jun-2021,153,False,1,,movie,en
1550,1228281921047683072,48332,Devid_Mahto,Movie Ka Collection 💯+Cr Tha Bhai Kuch logo Ne Toh Tweet Bhi Kiya Tha Aur Lifetime collection 350+Cr Tha #AamirAnsari Apne video Mein Bta Raha Tha @istormbreaker__ https://t.co/KkHhatNjd0,0,Ramgarh Jharkhand,11-Jun-2021,790,False,0,,movie,en
1551,365269036,21110,bbrashaw,Just watched A Few Good Men for the 27th time. A nearly flawless movie.,0,Omaha,11-Jun-2021,926,False,0,,movie,en
1552,1396439059149443077,283,seokjindesi,"@trendseok You should join the test round today we are watching a movie
I m trying G00gle met scree n share",0,,11-Jun-2021,560,False,3,1.4032491339519345e+18,movie,en
1553,262685535,4210,Arasudt,Is there any other character that got this big attention with this small screen space 🤔in any movie or series? #ChellamSir https://t.co/P8pAxxMTQE,0,India,11-Jun-2021,104,False,0,,movie,en
1554,1322787138644045825,10468,sungjiaa,these pics has a vibe that he's starring on a movie ✨ https://t.co/NNh6K9vtAM,0,200925. 210212,11-Jun-2021,436,False,2,,movie,en
1555,1301191192214994950,4568,idowuolumayokun,"Na only movie person dey see the Nigeria of e dream.💔
#June12thProtest",2,Canada soon,11-Jun-2021,656,False,5,,movie,en
1556,1367405694324932609,1603,gojoski,THIS MOVIE IS SO WEIRD WKEJDJEB,0,she/they 🏳️‍🌈,11-Jun-2021,234,False,0,,movie,en
1557,939996672,38759,lexiss_c,"Get that bitch! Get that bitch! 

I love this movie lmao",0,Spooky Island,11-Jun-2021,407,False,0,,movie,en
1558,2301796851,2205,edemeftical,"@Joy997FM @KuamiEugene As for Kuami Eugene incessant  Tune theft syndrome dierrr. I swear! I think it's only Almighty God who can intercede &amp; break this curse. Oh gosh! the act can steal hooks &amp; lines of other creative work like the all time ""Thief of Bagdad"" movie character Ali Baba.. #JoySMS",2,Global,11-Jun-2021,125,False,4,1.4032444447705702e+18,movie,en
1559,1261929894058967043,15264,AdityaE07149331,"Pan India star without pan India movie
Gives tough competition to mohan lal mamuti in Kerala 
He has only 4 fans https://t.co/gwQIxgUsM9",0,"Indianapolis, IN",11-Jun-2021,465,False,10,,movie,en
1560,2990953006,474,DigitalMKTGGuy,@stollemache It's simple really. Just get hired for a Marvel movie. Abs will just happen as a result.,0,"Portland, OR",11-Jun-2021,14,False,0,1.40314320737502e+18,movie,en
1561,931100219172933632,13863,Adenikeola_,One day I’ll feature in a movie✌️,0,"Birmingham, England",11-Jun-2021,1348,False,1,,movie,en
1562,1242025100523606016,17961,bgxtyun,"@jiminpetrichor yes it's a series. but recently a movie had been released too,, i wanna watch that",0,she / her ,11-Jun-2021,3336,False,0,1.4032488531433595e+18,movie,en
1563,976655863552401408,25124,pqtrickwilson,how come chris evans can let go of playing steve after playing him for a decade and y’all still manage to make every show and movie coming out after endgame about him,0,she/her • 18 ,11-Jun-2021,2130,False,1,,movie,en
1564,1163616470,9460,liamtaytay,2028 gonna be a movie,0,"Tustin, CA",11-Jun-2021,508,False,0,,movie,en
1565,1351732439513612290,8937,Sush_Is_Love,"14th ko na ""Tea / coffee"" ""Favourite colour"" ""Favourite movie"" mat Karna frands :) 😶😶",2,Unknown,11-Jun-2021,416,False,7,,movie,en
1566,799813565716824069,160863,DrWinarick,This is like a freaking horror movie. https://t.co/JR0tUfesMK,2,Interpersonal Matrix ,11-Jun-2021,6857,False,4,,movie,en
1567,1392719267292979200,296,sllekP,@MetalMom_2 wait wtf r u fr lmao? most of the time i put a horror movie on w a girl it got physical.... 😳🤯,0,412,11-Jun-2021,54,False,0,1.4031976873195807e+18,movie,en
1568,509417009,14100,catboyanders,@80sdisq @marsupialqueen this makes me think of that one scene from that one movie where the character is running away and screaming but stopping/looking back to check and starts running away screaming again,0,they/them,11-Jun-2021,350,False,1,1.4031962462699848e+18,movie,en
1569,211532802,26857,Pablobrackins,@NickSwagyPYoung Stop giving him tips Nick they’re just doing it for the ratings and put everyone on the edge like it’s a god damn climax of a movie,0,A million miles away,11-Jun-2021,234,False,0,1.4031977233109156e+18,movie,en
1570,1372807806034735106,172,jinaerascart,"･ﾟ♡ movie streaming premiums

🏹 ⩨ netflix
              — one month solo • ₱460
              — one month shared • ₱155

🏹 ⩨ viu
              — one month • ₱15
              — three months • ₱35

🏹 ⩨ iWant TFC 🇵🇭
              — one month • ₱38",0,OPEN,11-Jun-2021,329,False,0,1.403248936085717e+18,movie,en
1571,514168420,224,AkramAlhilali,Hollywood's obsession with whitewashing events to peddle white savior narratives is disgustingly exploitative and deceiving. A movie justly exposing the reality of the biases and failures of governmental agencies leading up to the attacks is creditable at best #TheyAreUsShutDown https://t.co/LTP6oKqfbx,0,"Auckland, New Zealand",11-Jun-2021,95,False,0,,movie,en
1572,1395437105304670210,746,bigbrattybabyy,How did watching a movie lead me to  Twitter then to watching asmr gun sounds ON YT LMFAOOO I- 🤣🤣💀,0,♥She/her 17- fuck off ,11-Jun-2021,124,False,4,,movie,en
1573,1036762327046086656,320,JamiePutman1,@WingZeroZXT @Virum_SD What movie??,0,United Kingdom,11-Jun-2021,30,False,1,1.4032195905455596e+18,movie,en
1574,1061420826,49545,sootytweet,"How stupid is Ardern, will she be advised to stop this movie, would she listen to such advice if received.",0,Auckland,11-Jun-2021,1034,False,3,,movie,en
1575,1253084857736941568,3107,savi0rcomplexgf,"@idkyar Joy mangano, they made a movie about her too lol, she was played by Jennifer Lawrence",0,,11-Jun-2021,465,False,0,1.4032241873391124e+18,movie,en
1576,907194907210784768,3314,TheGreatDabdos,@CartoonCritic12 both. Sonic movie (2020) because of Jim Carrey and the OG sonic movie because of... well https://t.co/sPSVcCiLVz,0,Denmark,11-Jun-2021,40,False,0,1.4030840034695823e+18,movie,en
1577,1269149246,80547,vietthanhsports,"Oh ya.  lets give everybody a gun to carry and we can watch more of the Old West.  Instead of a shouting match it turned into a gun fight.
You in Government should also carry a gun.  We can have like ""Judge Dregg"" movie.",0,,11-Jun-2021,13469,False,0,,movie,en
1578,40907995,15714,EugeniaLoli,"Watching The Infinite. Story structure is a copy of the Matrix. A good idea overall, but weak implementation. That unneeded exposition at the first minute of the movie killed it for me too.",0,"Spokane, WA, USA",11-Jun-2021,2491,False,0,,movie,en
1579,800480098931470336,65196,tetiaitu,"SIGN THIS

FilmNation Entertainment: Shut Down 'They Are Us' Movie, which side-lines victims of the March 15th terrorist attack - Sign the Petition! https://t.co/n4qFkZ5dcL via @Change",2,"Auckland, New Zealand",11-Jun-2021,11267,False,3,,movie,en
1580,1335877686833672192,5107,StormyT06260730,@Horror_Disciple This is mentioned in the 'making of/ behind the scenes' documentary on the DVD. The whole thing give great insight into how the made that movie - I recommend people should watch it if they haven't.,0,Somewhere on the LGBTQ+Rainbow,11-Jun-2021,165,False,1,1.403047593207386e+18,movie,en
1581,1397452109168132101,271,pr1ncedolly,@4Faery I did watch the new dragon movie!! It was pretty and so cool 🥺💕💕,0,"🔞dni: minor, no age in bio🔞",11-Jun-2021,190,False,0,1.4032491454780088e+18,movie,en
1582,1392086455774679041,1102,sanapomue,"@ruebykim As expected from you, Miss! 🤍 Alright. I’m preparing myself for a movie marathon and that is to finish Pitch Perfect since it was recommended to me by my beloved owner! 🥺 I asked which your favorite was because I knew it would remind me of you, hehe.",0,Merely to roleplay. S-ND.,11-Jun-2021,149,False,0,1.4031741456642458e+18,movie,en
1583,1275713778,11699,ImightbeAj,I just found out Marnie and Cal are together in real life 😭 Halloweentown was my fav Disney movie lol,0,the humble will never stumble ,11-Jun-2021,864,False,1,,movie,en
1584,17883645,50318,Sweet_Marie16,@LyfeOfChente What movie,0,A's Basement ,11-Jun-2021,1832,False,0,1.4032488412608635e+18,movie,en
1585,308173464,3035,Mailmanfb,"It’s funny, when the right say let the market decide, 
and Hollywood says let’s make a movie about a terrible, terrible, happening. 
Both these things I find repugnant.
What do you think",0,"Auckland Region, travels wide.",11-Jun-2021,287,False,0,,movie,en
1586,1374562392374276099,2515,hearts4joel,I love joel and his movie perfect incredible cute love,0,They/she/he,11-Jun-2021,94,False,0,,movie,en
1587,1388961757268307968,3397,inordinatepride,THE GALAXY IS ENDLESS. THERE IS NO WAY ALIENS AREN’T REAL. YOU’RE JUST MAD BECAUSE I CALLED YOUR SILLY MONSTER MOVIE BAD,0,© : 𝙨𝙠𝙖𝙞𝙠𝙖𝙩,11-Jun-2021,167,False,1,,movie,en
1588,599968777,155099,Conaners_ID,"""Happy birthday, Shinichi! Because... I... I might never have another chance to say that to you again..."" - Ran Mouri (movie 1)",0,Under the sky,11-Jun-2021,1164,False,0,,movie,en
1589,3096110321,385,airtura,"@TheBManipulator @kittykcroft @PenguinsPoppins @theoneringnet I agree, it can be better, but in my opinion, the only thing that the hobbit trilogy needs to be better It's a recut, once you remove many useless cgi action scenes and secondary plots, I assure you that the movie almost become something else,",0,,11-Jun-2021,18,False,0,1.4032188550910648e+18,movie,en
1590,984164119484878848,8486,RantsRico,@miajomor @darrenshan Unfortunately you only need to see the movie to see why there were no sequels.,0,"Oakland, CA",11-Jun-2021,1065,False,3,1.4032087831914414e+18,movie,en
1591,34270267,24242,OrlandoinNYC,@Vegalteno @Lin_Manuel @intheheights  this is the movie of the year. I love you guys. https://t.co/f0RnZwMULt,0,"New York, NY",11-Jun-2021,667,False,0,,movie,en
1592,1214364378150998019,180753,LoveLiveFrames,"Love Live Sunshine! The School Idol Movie Over The Rainbow

#LLFrames
Frame 3861/23949 https://t.co/dIxn488l7u",0,,11-Jun-2021,3564,False,0,,movie,en
1593,1336715623523635201,6908,CamiciSonia,"@sessizvaveeyla I've been wondering for some time too, I don't want to offend anyone but it seems that the Turks prefer evil to love from these results, yesterday's episode was a horror movie, what example can you give to children?",0,Italia,11-Jun-2021,367,False,1,1.4032478974335427e+18,movie,en
1594,201613577,43261,Czhanusha,@88nurlaila98 I didn’t understand the movie,0,,11-Jun-2021,465,False,0,1.4030085207950172e+18,movie,en
1595,874185690,3823,fatfoxkalitas,@NomaxArt @fekfekfekfek I thought this was a screenshot from a movie. This is amazingly well drawn,0,"anchorage, alaska",11-Jun-2021,100,False,1,1.4030359732530463e+18,movie,en
1596,991524098,9176,LisseeJ,Sci-Fi Horror Movie Meander Looks Absolutely Terrifying and I Hate It https://t.co/OO0l1mMraL,0,"San Francisco, CA",11-Jun-2021,240,False,0,,movie,en
1597,746179004269469696,14055,liiivemesenger,Alexandra saying “I’m here ‘cause I was in the comic book” is still one of the best parts of this movie😂,0,Ohio,11-Jun-2021,119,False,0,,movie,en
1598,2267919013,702,nikidasavage,SHE DID NOT USE ME FAVORITE MOVIE LINE 😫😫😫😫😫😫😫😫 https://t.co/rJYsypsgSx,0,"Texas, USA",11-Jun-2021,74,False,0,,movie,en
1599,1280253054302863360,10831,vhsolivia,"i really was excited for the movie version of ITH but so far, i’m not happy with it.",0,car rides to malibu ,11-Jun-2021,745,False,0,,movie,en
1600,170945934,140732,609_REL,She killed this movie a must see https://t.co/wzACbIY4EB,0,"Pennsylvania, ",11-Jun-2021,6719,False,0,,movie,en
1601,20267337,619,janelixx,"Let’s face facts! Percentage I listen to @SofaCinemaClub podcast for the “How’s your week been” segment is 99%, the movie review itself is a mere 1%. @JackPShepherd88 @colsonsmith #BenPrice literally have me crying every time! 🤣
Petition to get this absolute gem a tv slot!? ❤️ https://t.co/VoGIcp6Nuu",0,,11-Jun-2021,44,False,1,,movie,en
1602,1517454426,7249,SelMarie77,This was the behind the scene moment I KNEW I needed to see when I watched the movie 🥺 boricua! So good https://t.co/J8yLxtxbqE,0,,11-Jun-2021,456,False,0,,movie,en
